"gene","US","MH","GH","AN","sum","max_PBE","max_PBE_pop","chr","pos","max_PCAdapt","description","pathway_name","pathway_id","heatmap"
"Zm00001d027887",1,0,1,0,2,0.636987659808708,"US",1,16752101,12.9101212147466,"Catalytic/ hydrolase  ","triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d027888",1,0,1,0,2,0.636987659808708,"US",1,16752101,12.9101212147466,"alpha/beta-Hydrolases superfamily protein","triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d032888",1,1,0,0,2,0.5521354417362,"AN",1,241512064,17.5356637961841,"Anther-specific proline-rich protein APG  ","triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d032788",1,1,0,0,2,0.549305894334117,"MH",1,238195933,27.0695567409709,"GDSL esterase/lipase LTL1","triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d017457",1,0,1,0,2,0.538867884100833,"US",5,196444666,7.25385296219852,"Phospholipase A1-Ibeta2 chloroplastic","triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d021490",1,1,0,0,2,0.509634666570467,"US",7,153920366,44.6650692514727,"alpha/beta-Hydrolases superfamily protein","triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d022120",0,0,0,1,1,1.80512837049319,"AN",7,170790822,2.08079504848981,"alpha/beta-Hydrolases superfamily protein","triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d043458",0,0,1,0,1,1.27334454589114,"GH",3,200567232,10.1849543957175,"GDSL esterase/lipase ","triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d017845",1,0,0,0,1,1.26297895128879,"US",5,208604263,10.0131865842417,"alpha/beta-Hydrolases superfamily protein","triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d010463",0,0,0,1,1,1.17463994656545,"AN",8,116489968,14.0197618878169,"Phospholipase A1-Igamma1 chloroplastic","triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d039153",0,0,0,1,1,1.05752268686096,"AN",6,171099424,0.557558522634006,"Mono-/di-acylglycerol lipase N-terminal;Lipase class 3","triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d004510",0,0,1,0,1,1.03331416066248,"GH",NA,NA,NA,"alpha/beta-Hydrolases superfamily protein","triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d039416",0,0,0,1,1,0.948228224670478,"AN",3,3813251,35.8255219616098,"alpha/beta-Hydrolases superfamily protein","triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d036773",0,0,1,0,1,0.900848658192202,"GH",6,100236196,2.39606578275359,"Triacylglycerol lipase 2","triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d022182",1,0,0,0,1,0.883063255612475,"US",7,172178673,8.49193400293525,"alpha/beta-Hydrolases superfamily protein","triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d010840",1,0,0,0,1,0.858458806748976,"US",8,129743707,19.1160018388469,"triacylglycerol lipase-like 1","triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d035638",0,0,0,1,1,0.845643177089361,"AN",NA,NA,NA,"Phospholipase A1-IIgamma","triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d036175",0,0,0,1,1,0.837652050201681,"AN",6,75704656,18.5878087928848,"GDSL esterase/lipase APG","triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d044821",1,0,0,0,1,0.799939263351445,"US",9,3897596,0.323393156879342,"GDSL esterase/lipase ","triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d040239",0,0,0,1,1,0.757750628577794,"AN",3,33382462,3.01661655778427,"GDSL esterase/lipase ","triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d051791",0,0,0,1,1,0.755478418898403,"AN",4,169879041,3.27904458306721,"GDSL esterase/lipase ","triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d038411",0,1,0,0,1,0.75203784838832,"MH",6,156635037,4.3604431959335,"GDSL esterase/lipase ","triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d033079",0,1,0,0,1,0.723919839227199,"MH",1,249832488,17.9510894749051,"GDSL esterase/lipase ","triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d036770",0,1,0,0,1,0.723919839227199,"MH",6,100199419,0.911157608575838,"GDSL esterase/lipase ","triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d031066",1,0,0,0,1,0.709051867319864,"US",1,175633015,21.2250008793938,"alpha/beta-Hydrolases superfamily protein","triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d017066",0,0,0,1,1,0.666289404930922,"AN",5,184312306,25.929320182842,"Triacylglycerol lipase SDP1","triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d024117",0,0,1,0,1,0.6505355101697,"GH",NA,NA,NA,"GDSL esterase/lipase EXL3","triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d019463",0,0,0,1,1,0.624624691204593,"AN",7,35181075,3.59021474489248,"Lipase  ","triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d039701",0,0,0,1,1,0.612486903281865,"AN",3,12548839,3.55096355460262,"alpha/beta-Hydrolases superfamily protein","triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d025734",1,0,0,0,1,0.600232267087626,"US",10,127925723,16.1028450753784,NA,"triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d018791",0,0,1,0,1,0.583890776150978,"GH",7,5299836,0.559108752158912,"Anther-specific proline-rich protein APG  ","triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d012687",1,0,0,0,1,0.57589113727898,"US",8,178645950,11.4001085750454,"Putative phospholipase%2C patatin family protein  ","triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d025818",0,1,0,0,1,0.565596658678057,"AN",10,130623273,9.37089746300601,"GDSL esterase/lipase LTL1","triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d038726",0,0,1,0,1,0.565596658678057,"AN",6,163384657,7.64717407954436,"GDSL esterase/lipase ","triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d044704",1,0,0,0,1,0.547159370314697,"US",3,235440922,1.19258658909109,"alpha/beta-Hydrolases superfamily protein","triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d015637",0,1,0,0,1,0.528895197074065,"MH",5,102453667,1.01166210158969,"GDSL esterase/lipase ","triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d038077",0,0,1,0,1,0.528886884074045,"GH",6,147038509,0.285661370855943,NA,"triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d036256",0,1,0,0,1,0.490414626505863,"MH",6,80112077,7.77122770049839,"Phospholipase A1-Igamma1 chloroplastic","triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d019985",0,1,0,0,1,0.41333919194954,"MH",7,82804907,7.19609769414663,"GDSL esterase/lipase ","triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d017989",1,0,0,0,1,0.395854920622202,"US",5,211463668,13.67639055904,"GDSL esterase/lipase ","triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d043579",0,0,0,0,0,0.545334387503706,"AN",3,204374583,12.0402144193841,"GDSL esterase/lipase ","triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d042183",0,0,0,0,0,0.510006978058529,"AN",3,155344923,31.4272981060858,"alpha/beta-Hydrolases superfamily protein","triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d049594",0,0,0,0,0,0.50360772990143,"AN",4,36633560,4.09250687868741,"Phospholipase A1-Ibeta2 chloroplastic","triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d018474",0,0,0,0,0,0.502961572620785,"AN",5,221424250,6.67222217644084,"GDSL esterase/lipase LTL1","triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d038167",0,0,0,0,0,0.482674090967882,"AN",6,150270791,4.16213547245937,"Lipase  ","triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d018654",0,0,0,0,0,0.475149416536523,"AN",NA,NA,NA,"Mono-/di-acylglycerol lipase N-terminal;Lipase class 3","triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d049154",0,0,0,0,0,0.465413277348563,"AN",4,18124620,3.86921669717419,"Galactolipase DONGLE chloroplastic","triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d013014",0,0,0,0,0,0.441657143452838,"AN",5,3230722,5.50806118887889,"Triacylglycerol lipase SDP1","triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d026134",0,0,0,0,0,0.430215341679356,"AN",10,139368297,2.52431824854534,"GDSL esterase/lipase ","triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d012152",0,0,0,0,0,0.421138991759077,"AN",8,168997387,5.70116066081362,"Galactolipase DONGLE chloroplastic","triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d053247",0,0,0,0,0,0.412294614653219,"AN",4,222079367,4.93130831934515,"lipase class 3 family protein","triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d029908",0,0,0,0,0,0.394994020844051,"AN",NA,NA,NA,"alpha/beta-Hydrolases superfamily protein","triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d012476",0,0,0,0,0,0.3897069126621,"GH",8,175268972,2.30785631766435,"GDSL esterase/lipase ","triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d007442",0,0,0,0,0,0.383494671988182,"AN",2,231792083,8.75520103834629,"Acyl transferase/acyl hydrolase/lysophospholipase superfamily protein","triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d014820",0,0,0,0,0,0.379972384908396,"MH",5,64546155,0.0219461795907949,"GDSL esterase/lipase ","triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d011269",0,0,0,0,0,0.370100206533174,"US",8,145258144,1.58180731040781,"GDSL esterase/lipase ","triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d037139",0,0,0,0,0,0.360061436119177,"US",6,113727084,0.986153106473898,"Putative dnaJ chaperone family protein  ","triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d049813",0,0,0,0,0,0.346573590279973,"MH",NA,NA,NA,"Triacylglycerol lipase 2","triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d035180",0,0,0,0,0,0.330624882850874,"GH",NA,NA,NA,"alpha/beta-Hydrolases superfamily protein","triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d044111",0,0,0,0,0,0.32615765713131,"AN",3,219560824,0.479698000009097,"Catalytic/ hydrolase  ","triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d026062",0,0,0,0,0,0.313614609697137,"AN",10,137309736,1.62008319454161,"GDSL-like Lipase/Acylhydrolase superfamily protein","triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d017546",0,0,0,0,0,0.298445612407722,"US",5,199272308,7.16148976782222,NA,"triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d037336",0,0,0,0,0,0.281329761960589,"AN",6,121966526,32.6245620353108,"GDSL esterase/lipase ","triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d008771",0,0,0,0,0,0.281329761960589,"AN",8,19585663,3.63599853843577,NA,"triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d015636",0,0,0,0,0,0.278506603117593,"MH",5,102367335,1.81826300473525,"GDSL esterase/lipase ","triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d026133",0,0,0,0,0,0.219003060506535,"GH",10,139351346,0.832240294864742,"GDSL esterase/lipase ","triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d043680",0,0,0,0,0,0.210656420288466,"AN",3,207109667,0.386305403339722,"Phospholipase A1-IIdelta","triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d051110",0,0,0,0,0,0.208149921215407,"GH",4,143187832,1.87811701855828,"GDSL esterase/lipase LTL1","triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d029232",0,0,0,0,0,0.149521698677959,"AN",1,63242445,13.6406822736033,"Phospholipase A1-IIgamma","triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d051418",0,0,0,0,0,0.14384146479738,"MH",4,157826472,1.42028796569389,"GDSL esterase/lipase ","triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d051419",0,0,0,0,0,0.14384146479738,"MH",4,157826472,1.42028796569389,"GSDL-motif protein lipase  ","triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d045224",0,0,0,0,0,0.143266489070135,"US",9,16503574,0.372141707863203,"alpha/beta-Hydrolases superfamily protein","triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d038307",0,0,0,0,0,0.139324910843555,"AN",NA,NA,NA,"Glutathione S-transferase family protein","triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d003085",0,0,0,0,0,0.111571325657127,"MH",2,31709257,2.90350602044078,"GDSL esterase/lipase LTL1","triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d008184",0,0,0,0,0,0,"US",8,643264,0.101811750540431,"Mono-/di-acylglycerol lipase N-terminal;Lipase class 3","triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d009077",0,0,0,0,0,-0.164721252874744,"US",8,34968361,18.3625555701014,"Mono-/di-acylglycerol lipase N-terminal;Lipase class 3","triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d035871",0,0,0,0,0,NA,NA,6,57910868,160.472990875227,"GDSL esterase/lipase ","triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d051923",0,0,0,0,0,NA,NA,4,174699592,85.3260333243166,"GDSL esterase/lipase LTL1","triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d010584",0,0,0,0,0,NA,NA,8,120901859,17.6996347155793,"Anther-specific proline-rich protein APG  ","triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d047620",0,0,0,0,0,NA,NA,9,137233440,15.913398861327,"GDSL-like Lipase/Acylhydrolase superfamily protein","triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d022496",0,0,0,0,0,NA,NA,7,178786422,7.14694237179404,"Anther-specific proline-rich protein APG  ","triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d042486",0,0,0,0,0,NA,NA,3,169242236,6.53452819850472,"Galactolipase DONGLE chloroplastic","triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d052403",0,0,0,0,0,NA,NA,4,189190760,2.89898191607318,"SGNH hydrolase-type esterase superfamily protein","triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d022529",0,0,0,0,0,NA,NA,7,179416496,2.5442947483605,"alpha/beta-Hydrolases superfamily protein","triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d029140",0,0,0,0,0,NA,NA,1,60226124,2.52921250031768,"alpha/beta-Hydrolases superfamily protein","triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d040550",0,0,0,0,0,NA,NA,3,49044975,1.09461128572657,NA,"triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d035056",0,0,0,0,0,NA,NA,6,3358202,0.26558595269965,"GDSL esterase/lipase ","triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d017785",0,0,0,0,0,NA,NA,5,206725763,0.0695253675637072,"alpha/beta-Hydrolases superfamily protein","triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d000037",0,0,0,0,0,NA,NA,NA,NA,NA,NA,"triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d000061",0,0,0,0,0,NA,NA,NA,NA,NA,NA,"triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d005313",0,0,0,0,0,NA,NA,NA,NA,NA,"alpha/beta-Hydrolases superfamily protein","triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d014052",0,0,0,0,0,NA,NA,NA,NA,NA,NA,"triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d014523",0,0,0,0,0,NA,NA,NA,NA,NA,"Mono-/di-acylglycerol lipase N-terminal;Lipase class 3","triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d014819",0,0,0,0,0,NA,NA,NA,NA,NA,"GDSL esterase/lipase ","triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d022117",0,0,0,0,0,NA,NA,NA,NA,NA,"alpha/beta-Hydrolases superfamily protein","triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d029136",0,0,0,0,0,NA,NA,NA,NA,NA,"Triacylglycerol lipase SDP1","triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d033522",0,0,0,0,0,NA,NA,NA,NA,NA,"GDSL esterase/lipase ","triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d035640",0,0,0,0,0,NA,NA,NA,NA,NA,"Phospholipase A1-IIgamma","triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d037437",0,0,0,0,0,NA,NA,NA,NA,NA,"alpha/beta-Hydrolases superfamily protein","triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d037900",0,0,0,0,0,NA,NA,NA,NA,NA,"alpha/beta-Hydrolases superfamily protein","triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d044521",0,0,0,0,0,NA,NA,NA,NA,NA,"GDSL esterase/lipase EXL3","triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d044947",0,0,0,0,0,NA,NA,NA,NA,NA,"triacylglycerol lipase-like 1","triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d051974",0,0,0,0,0,NA,NA,NA,NA,NA,"Gamma-glutamylcyclotransferase 2-2","triacylglycerol degradation","LIPAS-PWY",3
"Zm00001d015029",1,1,0,1,3,0.708718217404909,"AN",5,72788988,14.7599664906577,"Ethanolaminephosphotransferase  ","phosphatidylethanolamine biosynthesis II","PWY4FS-6",4
"Zm00001d016720",1,0,1,0,2,1.1006452959065,"US",5,174146922,13.4284485507873,"Serine decarboxylase","phosphatidylethanolamine biosynthesis II","PWY4FS-6",4
"Zm00001d008827",0,0,1,1,2,1.05388169045947,"AN",8,21837793,1.19343609850711,"Probable choline kinase 2","phosphatidylethanolamine biosynthesis II","PWY4FS-6",4
"Zm00001d053853",1,0,0,1,2,0.955613646249315,"AN",4,242206302,0.722461799213292,"Probable choline kinase 2","phosphatidylethanolamine biosynthesis II","PWY4FS-6",4
"Zm00001d005808",1,1,0,0,2,0.630565374708005,"MH",2,189452279,0.39074476997409,"Probable ethanolamine kinase","phosphatidylethanolamine biosynthesis II","PWY4FS-6",4
"Zm00001d020612",1,0,0,0,1,0.64936894672709,"US",7,125097478,8.71391646658963,"Choline/ethanolamine kinase  ","phosphatidylethanolamine biosynthesis II","PWY4FS-6",4
"Zm00001d050694",1,0,0,0,1,0.478319780375382,"US",4,116207780,8.60062269284119,"Serine decarboxylase","phosphatidylethanolamine biosynthesis II","PWY4FS-6",4
"Zm00001d005035",1,0,0,0,1,0.404708462265498,"US",2,155228695,13.7067190253408,"Ethanolamine-phosphate cytidylyltransferase","phosphatidylethanolamine biosynthesis II","PWY4FS-6",4
"Zm00001d043652",0,0,0,0,0,0.430215341679356,"AN",3,206064626,0.31547447562196,"Probable choline kinase 2","phosphatidylethanolamine biosynthesis II","PWY4FS-6",4
"Zm00001d038824",0,0,0,0,0,0.261003703070299,"US",6,165278736,4.51796554004163,"Probable choline kinase 2","phosphatidylethanolamine biosynthesis II","PWY4FS-6",4
"Zm00001d025632",0,0,0,0,0,0.158216037099728,"MH",NA,NA,NA,"Probable choline kinase 2","phosphatidylethanolamine biosynthesis II","PWY4FS-6",4
"Zm00001d024343",0,0,0,0,0,NA,NA,10,65882085,26.9408662936264,"Ethanolamine-phosphate cytidylyltransferase","phosphatidylethanolamine biosynthesis II","PWY4FS-6",4
"Zm00001d052378",0,0,0,0,0,NA,NA,4,188623869,15.7593372421263,"Ethanolamine-phosphate cytidylyltransferase","phosphatidylethanolamine biosynthesis II","PWY4FS-6",4
"Zm00001d013483",0,0,0,0,0,NA,NA,5,12619060,1.94522316048821,"Choline/ethanolaminephosphotransferase 1","phosphatidylethanolamine biosynthesis II","PWY4FS-6",4
"Zm00001d025636",0,0,0,0,0,NA,NA,NA,NA,NA,"Probable choline kinase 2","phosphatidylethanolamine biosynthesis II","PWY4FS-6",4
"Zm00001d018593",1,1,1,1,4,1.3355809354829,"US",7,180280,31.8946934346317,"Digalactosyldiacylglycerol synthase 1 chloroplastic","galactolipid biosynthesis I","PWY-401",5
"Zm00001d018594",1,1,1,1,4,1.3355809354829,"US",7,180280,31.8946934346317,"Digalactosyldiacylglycerol synthase 2 chloroplastic","galactolipid biosynthesis I","PWY-401",5
"Zm00001d005882",1,0,1,0,2,0.947406583009813,"US",2,191713977,3.46581014103093,"Digalactosyldiacylglycerol synthase 1 chloroplastic","galactolipid biosynthesis I","PWY-401",5
"Zm00001d004642",1,1,0,0,2,0.740801734098681,"MH",2,124723889,4.31584263691955,"Digalactosyldiacylglycerol synthase 1 chloroplastic","galactolipid biosynthesis I","PWY-401",5
"Zm00001d028211",0,0,0,1,1,1.3371415630685,"AN",1,26517865,1.52989742240545,"Digalactosyldiacylglycerol synthase 2 chloroplastic","galactolipid biosynthesis I","PWY-401",5
"Zm00001d018406",0,0,0,1,1,0.786299082527796,"AN",5,220150153,5.59397514875432,"MGD2  ","galactolipid biosynthesis I","PWY-401",5
"Zm00001d003750",1,0,0,0,1,0.469381480226716,"MH",2,57475414,29.2699140337441,"Digalactosyldiacylglycerol synthase 1 chloroplastic","galactolipid biosynthesis I","PWY-401",5
"Zm00001d028571",0,0,0,0,0,0.543747760506237,"AN",1,39419239,4.46676823744905,"Digalactosyldiacylglycerol synthase 2 chloroplastic","galactolipid biosynthesis I","PWY-401",5
"Zm00001d053174",0,0,0,0,0,0.33871934676846,"AN",4,218057874,15.6584849663543,"Digalactosyldiacylglycerol synthase 1 chloroplastic","galactolipid biosynthesis I","PWY-401",5
"Zm00001d016731",0,0,0,0,0,0.281329761960589,"AN",5,174493656,0.228749915944935,"Digalactosyldiacylglycerol synthase 1 chloroplastic","galactolipid biosynthesis I","PWY-401",5
"Zm00001d020537",0,0,0,0,0,0.27882245327384,"AN",7,121386116,5.01019592493716," opaque endosperm5","galactolipid biosynthesis I","PWY-401",5
"Zm00001d025459",0,0,0,0,0,0.162267478692284,"US",10,119208126,20.0670135266375,"Digalactosyldiacylglycerol synthase 1 chloroplastic","galactolipid biosynthesis I","PWY-401",5
"Zm00001d039953",0,0,0,0,0,0.162267478692284,"US",NA,NA,NA,"Digalactosyldiacylglycerol synthase 1 chloroplastic","galactolipid biosynthesis I","PWY-401",5
"Zm00001d043881",0,0,0,0,0,0.0993349438591515,"AN",NA,NA,NA,"Digalactosyldiacylglycerol synthase 1 chloroplastic","galactolipid biosynthesis I","PWY-401",5
"Zm00001d053149",0,0,0,0,0,NA,NA,4,216214877,6.45869181917803,"Digalactosyldiacylglycerol synthase 1 chloroplastic","galactolipid biosynthesis I","PWY-401",5
"Zm00001d031428",0,0,0,0,0,NA,NA,1,189810255,4.80753117917969,"Monogalactosyldiacylglycerol synthase 2 chloroplastic","galactolipid biosynthesis I","PWY-401",5
