gene,US,MH,GH,AN,sum,max_PBE,max_PBE_pop,chr,pos,max_PCAdapt,enzyme_descriptors,pathway_ids,pathway_names
Zm00001d003085,0,0,0,0,0,0.111571325657127,MH,2,31709257,2.90350602044078,GDSL esterase/lipase LTL1,LIPAS-PWY,triacylglycerol degradation
Zm00001d028795,0,0,0,0,0,0.10494380512905,US,NA,NA,NA,Phosphatidate cytidylyltransferase 3,PHOSLIPSYN2-PWY | PWY-5667 | PWY0-1319 | PWY4FS-7 | PWY4FS-8,superpathway of phospholipid biosynthesis II (plants) | CDP-diacylglycerol biosynthesis I | CDP-diacylglycerol biosynthesis II | phosphatidylglycerol biosynthesis I (plastidic) | phosphatidylglycerol biosynthesis II (non-plastidic)
Zm00001d043881,0,0,0,0,0,0.099334943859152,AN,NA,NA,NA,Digalactosyldiacylglycerol synthase 1 chloroplastic,PWY-401,galactolipid biosynthesis I
Zm00001d029443,0,0,0,0,0,0.098878202105171,AN,1,70822419,1.28148940194081,1-phosphatidylinositol-3-phosphate 5-kinase FAB1B,PWY-6352,3-phosphoinositide biosynthesis
Zm00001d031777,0,0,0,0,0,0.091160978397017,MH,1,201512215,16.4041572868583,Histone H3 K4-specific methyltransferase SET7/9 family protein,PWY-6351 | PWY-6352,"D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis | 3-phosphoinositide biosynthesis"
Zm00001d048841,0,0,0,0,0,0.090631813008971,GH,4,6234121,53.5982946820594,Patatin-like protein 2,LIPASYN-PWY | PWY-6803 | PWY-7416,"phospholipases | phosphatidylcholine acyl editing | phospholipid remodeling (phosphatidylcholine, yeast)"
Zm00001d031780,0,0,0,0,0,0.090291893447683,GH,1,201522307,2.09841124070166,Lipid phosphate phosphatase delta,TRIGLSYN-PWY,diacylglycerol and triacylglycerol biosynthesis
Zm00001d051380,0,0,0,0,0,0.080377889439697,GH,4,156492237,0.009240414755097,Probable lipid phosphate phosphatase beta,TRIGLSYN-PWY,diacylglycerol and triacylglycerol biosynthesis
Zm00001d025183,0,0,0,0,0,0.080042732673537,MH,NA,NA,NA,Phosphatidate cytidylyltransferase 3,PHOSLIPSYN2-PWY | PWY-5667 | PWY0-1319 | PWY4FS-7 | PWY4FS-8,superpathway of phospholipid biosynthesis II (plants) | CDP-diacylglycerol biosynthesis I | CDP-diacylglycerol biosynthesis II | phosphatidylglycerol biosynthesis I (plastidic) | phosphatidylglycerol biosynthesis II (non-plastidic)
Zm00001d015809,0,0,0,0,0,0.032866123728714,AN,NA,NA,NA,CDP-diacylglycerol--serine O-phosphatidyltransferase 1,PHOSLIPSYN2-PWY | PWY-5669,superpathway of phospholipid biosynthesis II (plants) | phosphatidylethanolamine biosynthesis I
Zm00001d037056,0,0,0,0,0,0,US,NA,NA,NA,Phosphatidylinositol 4-kinase gamma 3,PWY-6351 | PWY-6352,"D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis | 3-phosphoinositide biosynthesis"
Zm00001d038837,0,0,0,0,0,0,US,NA,NA,NA,CDP-diacylglycerol--serine O-phosphatidyltransferase 1,PHOSLIPSYN2-PWY | PWY-5669,superpathway of phospholipid biosynthesis II (plants) | phosphatidylethanolamine biosynthesis I
Zm00001d008184,0,0,0,0,0,0,US,8,643264,0.101811750540431,Mono-/di-acylglycerol lipase N-terminal;Lipase class 3,LIPAS-PWY,triacylglycerol degradation
Zm00001d020000,0,0,0,0,0,-0.011598629283704,AN,NA,NA,NA,Phosphatidate cytidylyltransferase 3,PHOSLIPSYN2-PWY | PWY-5667 | PWY0-1319 | PWY4FS-7 | PWY4FS-8,superpathway of phospholipid biosynthesis II (plants) | CDP-diacylglycerol biosynthesis I | CDP-diacylglycerol biosynthesis II | phosphatidylglycerol biosynthesis I (plastidic) | phosphatidylglycerol biosynthesis II (non-plastidic)
Zm00001d051561,0,0,0,0,0,-0.063529660650401,US,4,162760568,1.43542163090215,Lipid phosphate phosphatase epsilon 2 chloroplastic,TRIGLSYN-PWY,diacylglycerol and triacylglycerol biosynthesis
Zm00001d009077,0,0,0,0,0,-0.164721252874744,US,8,34968361,18.3625555701014,Mono-/di-acylglycerol lipase N-terminal;Lipase class 3,LIPAS-PWY,triacylglycerol degradation
Zm00001d029874,0,0,0,0,0,-0.51983467651729,MH,NA,NA,NA,Phosphatidate cytidylyltransferase 3,PHOSLIPSYN2-PWY | PWY-5667 | PWY0-1319 | PWY4FS-7 | PWY4FS-8,superpathway of phospholipid biosynthesis II (plants) | CDP-diacylglycerol biosynthesis I | CDP-diacylglycerol biosynthesis II | phosphatidylglycerol biosynthesis I (plastidic) | phosphatidylglycerol biosynthesis II (non-plastidic)
Zm00001d028368,NA,NA,NA,NA,NA,NA,NA,1,32327365,17.2015449119165,Purple acid phosphatase 1  ,PWY-6348,phosphate acquisition
Zm00001d029136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Triacylglycerol lipase SDP1,LIPAS-PWY,triacylglycerol degradation
Zm00001d029140,NA,NA,NA,NA,NA,NA,NA,1,60226124,2.52921250031768,alpha/beta-Hydrolases superfamily protein,LIPAS-PWY,triacylglycerol degradation
Zm00001d031428,NA,NA,NA,NA,NA,NA,NA,1,189810255,4.80753117917969,Monogalactosyldiacylglycerol synthase 2 chloroplastic,PWY-401 | zma00561,galactolipid biosynthesis I
Zm00001d032539,NA,NA,NA,NA,NA,NA,NA,1,229902561,46.2405496152071,Phosphatidylinositol 4-phosphate 5-kinase 9,PWY-6351 | PWY-6352,"D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis | 3-phosphoinositide biosynthesis"
Zm00001d032907,NA,NA,NA,NA,NA,NA,NA,1,242703710,6.24402786568933,Non-specific phospholipase C4,LIPASYN-PWY,phospholipases
Zm00001d033522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GDSL esterase/lipase ,LIPAS-PWY,triacylglycerol degradation
Zm00001d024192,NA,NA,NA,NA,NA,NA,NA,10,54890458,0.056846032350319,Diacylglycerol kinase 3,PWY-7039,"phosphatidate metabolism, as a signaling molecule"
Zm00001d024343,NA,NA,NA,NA,NA,NA,NA,10,65882085,26.9408662936264,Ethanolamine-phosphate cytidylyltransferase,PHOSLIPSYN2-PWY | PWY4FS-6,superpathway of phospholipid biosynthesis II (plants) | phosphatidylethanolamine biosynthesis II
Zm00001d025213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Putative dual specificity protein phosphatase DSP8,PHOSLIPSYN2-PWY | PWY-5269 | PWY4FS-7 | PWY4FS-8,superpathway of phospholipid biosynthesis II (plants) | cardiolipin biosynthesis II | phosphatidylglycerol biosynthesis I (plastidic) | phosphatidylglycerol biosynthesis II (non-plastidic)
Zm00001d025636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Probable choline kinase 2,PHOSLIPSYN2-PWY | PWY-3385 | PWY-4762 | PWY4FS-6,superpathway of phospholipid biosynthesis II (plants) | choline biosynthesis I | superpathway of choline biosynthesis | phosphatidylethanolamine biosynthesis II
Zm00001d001957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAC domain-containing protein 8,PWY-6352,3-phosphoinositide biosynthesis
Zm00001d002319,NA,NA,NA,NA,NA,NA,NA,2,10175707,1.91521113359178,Lecithin-cholesterol acyltransferase-like 4,LIPASYN-PWY | PWY-6803,phospholipases | phosphatidylcholine acyl editing
Zm00001d002367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase 2,PHOSLIPSYN2-PWY | PWY-5269 | PWY4FS-7 | PWY4FS-8,superpathway of phospholipid biosynthesis II (plants) | cardiolipin biosynthesis II | phosphatidylglycerol biosynthesis I (plastidic) | phosphatidylglycerol biosynthesis II (non-plastidic)
Zm00001d004249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Phosphatidylinositol 4-kinase alpha 1,PWY-6351 | PWY-6352,"D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis | 3-phosphoinositide biosynthesis"
Zm00001d004955,NA,NA,NA,NA,NA,NA,NA,2,150556526,10.8127603798573,Phosphatidylinositol 4-phosphate 5-kinase 6,PWY-6351 | PWY-6352,"D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis | 3-phosphoinositide biosynthesis"
Zm00001d005313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,alpha/beta-Hydrolases superfamily protein,LIPAS-PWY,triacylglycerol degradation
Zm00001d005831,NA,NA,NA,NA,NA,NA,NA,2,190290849,1.59876294375591,Phospholipid:diacylglycerol acyltransferase 1,PWY-7416 | TRIGLSYN-PWY | zma00561,"phospholipid remodeling (phosphatidylcholine, yeast) | diacylglycerol and triacylglycerol biosynthesis"
Zm00001d006262,NA,NA,NA,NA,NA,NA,NA,2,203193579,0.472486268839147,Phospholipase D delta,LIPASYN-PWY | PWY-3561 | PWY-4762 | PWY-7039,"phospholipases | choline biosynthesis III | superpathway of choline biosynthesis | phosphatidate metabolism, as a signaling molecule"
Zm00001d007620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Patatin-like protein 2,LIPASYN-PWY | PWY-6803 | PWY-7416,"phospholipases | phosphatidylcholine acyl editing | phospholipid remodeling (phosphatidylcholine, yeast)"
Zm00001d007623,NA,NA,NA,NA,NA,NA,NA,2,236374369,3.53938972299424,Patatin-like protein 2,LIPASYN-PWY | PWY-6803 | PWY-7416,"phospholipases | phosphatidylcholine acyl editing | phospholipid remodeling (phosphatidylcholine, yeast)"
Zm00001d040550,NA,NA,NA,NA,NA,NA,NA,3,49044975,1.09461128572657,NA,LIPAS-PWY,triacylglycerol degradation
Zm00001d040916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LIPASYN-PWY | PWY-6803 | PWY-7416,"phospholipases | phosphatidylcholine acyl editing | phospholipid remodeling (phosphatidylcholine, yeast)"
Zm00001d042486,NA,NA,NA,NA,NA,NA,NA,3,169242236,6.53452819850472,Galactolipase DONGLE chloroplastic,LIPAS-PWY | LIPASYN-PWY | PWY-6803,triacylglycerol degradation | phospholipases | phosphatidylcholine acyl editing
Zm00001d042870,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Phospholipid:diacylglycerol acyltransferase 1,PWY-7416 | TRIGLSYN-PWY,"phospholipid remodeling (phosphatidylcholine, yeast) | diacylglycerol and triacylglycerol biosynthesis"
Zm00001d043771,NA,NA,NA,NA,NA,NA,NA,3,209623041,0.000452102143861,Putative phosphoethanolamine N-methyltransferase  ,PHOSLIPSYN2-PWY | PWY-3385 | PWY-4762 | PWY4FS-2 | PWY4FS-3 | PWY4FS-4 | PWY4FS-5 | zma00564,superpathway of phospholipid biosynthesis II (plants) | choline biosynthesis I | superpathway of choline biosynthesis | phosphatidylcholine biosynthesis II | phosphatidylcholine biosynthesis III | phosphatidylcholine biosynthesis IV | superpathway of phosphatidylcholine biosynthesis
Zm00001d044016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Long chain acyl-CoA synthetase 5,PHOSLIPSYN2-PWY | PWY-6351 | PWY-6352 | PWY-6803,"superpathway of phospholipid biosynthesis II (plants) | D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis | 3-phosphoinositide biosynthesis | phosphatidylcholine acyl editing"
Zm00001d044521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GDSL esterase/lipase EXL3,LIPAS-PWY,triacylglycerol degradation
Zm00001d049024,NA,NA,NA,NA,NA,NA,NA,4,12957821,0.001689408875712,Diacylglycerol O-acyltransferase 2,TRIGLSYN-PWY,diacylglycerol and triacylglycerol biosynthesis
Zm00001d051490,NA,NA,NA,NA,NA,NA,NA,4,160319383,1.72985397004376,S-adenosyl-L-methionine-dependent methyltransferases superfamily protein,PWY-6351 | PWY-6352,"D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis | 3-phosphoinositide biosynthesis"
Zm00001d051836,NA,NA,NA,NA,NA,NA,NA,4,171675931,61.7604195554865,Phospholipase A2-beta,LIPASYN-PWY | PWY-6803 | PWY-7416,"phospholipases | phosphatidylcholine acyl editing | phospholipid remodeling (phosphatidylcholine, yeast)"
Zm00001d051923,NA,NA,NA,NA,NA,NA,NA,4,174699592,85.3260333243166,GDSL esterase/lipase LTL1,LIPAS-PWY,triacylglycerol degradation
Zm00001d051974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gamma-glutamylcyclotransferase 2-2,LIPAS-PWY | LIPASYN-PWY | PWY-6803,triacylglycerol degradation | phospholipases | phosphatidylcholine acyl editing
Zm00001d052028,NA,NA,NA,NA,NA,NA,NA,4,176840572,109.173641035754,protein kinase family protein / WD-40 repeat family protein,PWY-6352,3-phosphoinositide biosynthesis
Zm00001d052266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S-adenosyl-L-methionine-dependent methyltransferases superfamily protein,PWY-6825,phosphatidylcholine biosynthesis V
Zm00001d052378,NA,NA,NA,NA,NA,NA,NA,4,188623869,15.7593372421263,Ethanolamine-phosphate cytidylyltransferase,PHOSLIPSYN2-PWY | PWY4FS-6 | zma00564,superpathway of phospholipid biosynthesis II (plants) | phosphatidylethanolamine biosynthesis II
Zm00001d052399,NA,NA,NA,NA,NA,NA,NA,4,189154134,2.69537226609406,Long chain acyl-CoA synthetase 8,PWY-6803,phosphatidylcholine acyl editing
Zm00001d052403,NA,NA,NA,NA,NA,NA,NA,4,189190760,2.89898191607318,SGNH hydrolase-type esterase superfamily protein,LIPAS-PWY,triacylglycerol degradation
Zm00001d052481,NA,NA,NA,NA,NA,NA,NA,4,190902715,0.81632943059665,alpha/beta-Hydrolases superfamily protein,LIPASYN-PWY | PWY-6803 | zma00564,phospholipases | phosphatidylcholine acyl editing
Zm00001d053145,NA,NA,NA,NA,NA,NA,NA,4,216139696,1.44054272367237,Purple acid phosphatase 22,PWY-6348,phosphate acquisition
Zm00001d053149,NA,NA,NA,NA,NA,NA,NA,4,216214877,6.45869181917803,Digalactosyldiacylglycerol synthase 1 chloroplastic,PWY-401,galactolipid biosynthesis I
Zm00001d013046,NA,NA,NA,NA,NA,NA,NA,5,3734424,3.83940888692773,Lipid phosphate phosphatase delta,TRIGLSYN-PWY,diacylglycerol and triacylglycerol biosynthesis
Zm00001d013461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Phospholipase A2-alpha,LIPASYN-PWY | PWY-6803 | PWY-7416 | zma00564,"phospholipases | phosphatidylcholine acyl editing | phospholipid remodeling (phosphatidylcholine, yeast)"
Zm00001d013483,NA,NA,NA,NA,NA,NA,NA,5,12619060,1.94522316048821,Choline/ethanolaminephosphotransferase 1,PHOSLIPSYN2-PWY | PWY-3561 | PWY-4762 | PWY3O-450 | PWY4FS-2 | PWY4FS-5 | PWY4FS-6,superpathway of phospholipid biosynthesis II (plants) | choline biosynthesis III | superpathway of choline biosynthesis | phosphatidylcholine biosynthesis I | phosphatidylcholine biosynthesis II | superpathway of phosphatidylcholine biosynthesis | phosphatidylethanolamine biosynthesis II
Zm00001d014052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LIPAS-PWY,triacylglycerol degradation
Zm00001d014426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Glycerol-3-phosphate acyltransferase chloroplastic,PHOSLIPSYN2-PWY | PWY-5667 | PWY4FS-8 | TRIGLSYN-PWY,superpathway of phospholipid biosynthesis II (plants) | CDP-diacylglycerol biosynthesis I | phosphatidylglycerol biosynthesis II (non-plastidic) | diacylglycerol and triacylglycerol biosynthesis
Zm00001d014506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Diacylglycerol O-acyltransferase 2,TRIGLSYN-PWY,diacylglycerol and triacylglycerol biosynthesis
Zm00001d014523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mono-/di-acylglycerol lipase N-terminal;Lipase class 3,LIPAS-PWY,triacylglycerol degradation
Zm00001d014819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GDSL esterase/lipase ,LIPAS-PWY,triacylglycerol degradation
Zm00001d014903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Phospholipase C  ,LIPASYN-PWY | PWY-6351 | PWY-7039,"phospholipases | D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis | phosphatidate metabolism, as a signaling molecule"
Zm00001d015399,NA,NA,NA,NA,NA,NA,NA,5,88373477,16.1990606605799,Choline-phosphate cytidylyltransferase 2,PHOSLIPSYN2-PWY | PWY-3561 | PWY-4762 | PWY3O-450 | PWY4FS-2 | PWY4FS-5 | zma00564,superpathway of phospholipid biosynthesis II (plants) | choline biosynthesis III | superpathway of choline biosynthesis | phosphatidylcholine biosynthesis I | phosphatidylcholine biosynthesis II | superpathway of phosphatidylcholine biosynthesis
Zm00001d016301,NA,NA,NA,NA,NA,NA,NA,5,156275822,3.31563120234811,Inorganic pyrophosphatase 1,PWY-3385 | PWY-4762,choline biosynthesis I | superpathway of choline biosynthesis
Zm00001d017785,NA,NA,NA,NA,NA,NA,NA,5,206725763,0.069525367563707,alpha/beta-Hydrolases superfamily protein,LIPAS-PWY,triacylglycerol degradation
Zm00001d018011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lecithin-cholesterol acyltransferase-like 4,LIPASYN-PWY | PWY-6803,phospholipases | phosphatidylcholine acyl editing
Zm00001d018136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Glycerophosphodiester phosphodiesterase GDPD4,PWY-6952,glycerophosphodiester degradation
Zm00001d035056,NA,NA,NA,NA,NA,NA,NA,6,3358202,0.26558595269965,GDSL esterase/lipase ,LIPAS-PWY,triacylglycerol degradation
Zm00001d035640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Phospholipase A1-IIgamma,LIPAS-PWY | LIPASYN-PWY | PWY-6803,triacylglycerol degradation | phospholipases | phosphatidylcholine acyl editing
Zm00001d035813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Phosphatidate cytidylyltransferase 3,PHOSLIPSYN2-PWY | PWY-5667 | PWY0-1319 | PWY4FS-7 | PWY4FS-8,superpathway of phospholipid biosynthesis II (plants) | CDP-diacylglycerol biosynthesis I | CDP-diacylglycerol biosynthesis II | phosphatidylglycerol biosynthesis I (plastidic) | phosphatidylglycerol biosynthesis II (non-plastidic)
Zm00001d035871,NA,NA,NA,NA,NA,NA,NA,6,57910868,160.472990875227,GDSL esterase/lipase ,LIPAS-PWY,triacylglycerol degradation
Zm00001d036982,NA,NA,NA,NA,NA,NA,NA,6,108202924,102.14650810084, linoleic acid1,TRIGLSYN-PWY | zma00561,diacylglycerol and triacylglycerol biosynthesis
Zm00001d037437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,alpha/beta-Hydrolases superfamily protein,LIPAS-PWY,triacylglycerol degradation
Zm00001d037900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,alpha/beta-Hydrolases superfamily protein,LIPAS-PWY,triacylglycerol degradation
Zm00001d018768,NA,NA,NA,NA,NA,NA,NA,7,4696250,13.3287345191373,Phosphoinositide phosphatase SAC2,PWY-6352,3-phosphoinositide biosynthesis
Zm00001d020040,NA,NA,NA,NA,NA,NA,NA,7,87961186,16.238975724427,Lipid phosphate phosphatase 2,PWY-7039 | TRIGLSYN-PWY | zma00561 | zma00564,"phosphatidate metabolism, as a signaling molecule | diacylglycerol and triacylglycerol biosynthesis"
Zm00001d022117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,alpha/beta-Hydrolases superfamily protein,LIPAS-PWY,triacylglycerol degradation
Zm00001d022445,NA,NA,NA,NA,NA,NA,NA,7,177902741,10.8532077107724,Alpha-galactosidase 3,zma00561,NA
Zm00001d022496,NA,NA,NA,NA,NA,NA,NA,7,178786422,7.14694237179404,Anther-specific proline-rich protein APG  ,LIPAS-PWY,triacylglycerol degradation
Zm00001d022529,NA,NA,NA,NA,NA,NA,NA,7,179416496,2.5442947483605,alpha/beta-Hydrolases superfamily protein,LIPAS-PWY,triacylglycerol degradation
Zm00001d008461,NA,NA,NA,NA,NA,NA,NA,8,9341031,0.0137432687678,Cysteine-rich receptor-like protein kinase 37,PWY-6952,glycerophosphodiester degradation
Zm00001d008462,NA,NA,NA,NA,NA,NA,NA,8,9341031,0.0137432687678,Cysteine-rich receptor-like protein kinase 37,PWY-6952,glycerophosphodiester degradation
Zm00001d008465,NA,NA,NA,NA,NA,NA,NA,8,9367203,0.023136168114899,PR5-like receptor kinase,PWY-6952,glycerophosphodiester degradation
Zm00001d008466,NA,NA,NA,NA,NA,NA,NA,8,9611501,0.766343557778458,Cysteine-rich receptor-like protein kinase 37,PWY-6952,glycerophosphodiester degradation
Zm00001d008467,NA,NA,NA,NA,NA,NA,NA,8,9611501,0.766343557778458,Cysteine-rich receptor-like protein kinase 37,PWY-6952,glycerophosphodiester degradation
Zm00001d008468,NA,NA,NA,NA,NA,NA,NA,8,9632794,2.04142499192014,PR5-like receptor kinase,PWY-6952,glycerophosphodiester degradation
Zm00001d008485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cysteine-rich receptor-like protein kinase 37,PWY-6952,glycerophosphodiester degradation
Zm00001d008487,NA,NA,NA,NA,NA,NA,NA,8,10006476,0.066619489176069,Cysteine-rich receptor-like protein kinase 37,PWY-6952,glycerophosphodiester degradation
Zm00001d008488,NA,NA,NA,NA,NA,NA,NA,8,10006476,0.066619489176069,Cysteine-rich receptor-like protein kinase 37,PWY-6952,glycerophosphodiester degradation
Zm00001d008489,NA,NA,NA,NA,NA,NA,NA,8,10006476,0.066619489176069, Ser/Thr receptor-like kinase1,PWY-6952,glycerophosphodiester degradation
Zm00001d009639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Phospholipase A1-IIgamma,LIPASYN-PWY | PWY-6803,phospholipases | phosphatidylcholine acyl editing
Zm00001d010516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mitotic spindle checkpoint protein MAD1,PWY-6351 | PWY-6352,"D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis | 3-phosphoinositide biosynthesis"
Zm00001d010584,NA,NA,NA,NA,NA,NA,NA,8,120901859,17.6996347155793,Anther-specific proline-rich protein APG  ,LIPAS-PWY,triacylglycerol degradation
Zm00001d010585,NA,NA,NA,NA,NA,NA,NA,8,121004217,7.31454331121756,UTP--glucose-1-phosphate uridylyltransferase 3 chloroplastic,zma00561,NA
Zm00001d011628,NA,NA,NA,NA,NA,NA,NA,8,156693323,0.003930595801177,PR5-like receptor kinase,PWY-6952,glycerophosphodiester degradation
Zm00001d011638,NA,NA,NA,NA,NA,NA,NA,8,157112434,8.22105427597438,Lipid phosphate phosphatase 2,PWY-7039 | TRIGLSYN-PWY | zma00561 | zma00564,"phosphatidate metabolism, as a signaling molecule | diacylglycerol and triacylglycerol biosynthesis"
Zm00001d044947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,triacylglycerol lipase-like 1,LIPAS-PWY,triacylglycerol degradation
Zm00001d046016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Phosphatidylinositol 3-and 4-kinase family protein  ,PWY-6351 | PWY-6352,"D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis | 3-phosphoinositide biosynthesis"
Zm00001d046465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PHOSLIPSYN2-PWY | PWY-5669,superpathway of phospholipid biosynthesis II (plants) | phosphatidylethanolamine biosynthesis I
Zm00001d046972,NA,NA,NA,NA,NA,NA,NA,9,113642375,8.94336502872168,Probable CDP-diacylglycerol--inositol 3-phosphatidyltransferase 2,PHOSLIPSYN2-PWY | PWY-6351 | PWY-6352 | zma00564,"superpathway of phospholipid biosynthesis II (plants) | D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis | 3-phosphoinositide biosynthesis"
Zm00001d047620,NA,NA,NA,NA,NA,NA,NA,9,137233440,15.913398861327,GDSL-like Lipase/Acylhydrolase superfamily protein,LIPAS-PWY,triacylglycerol degradation
Zm00001d047666,NA,NA,NA,NA,NA,NA,NA,9,138642236,5.13929752212338,glycerol-3-phosphate acyltransferase 9,PHOSLIPSYN2-PWY | PWY-5667 | PWY4FS-8 | TRIGLSYN-PWY | zma00561 | zma00564,superpathway of phospholipid biosynthesis II (plants) | CDP-diacylglycerol biosynthesis I | phosphatidylglycerol biosynthesis II (non-plastidic) | diacylglycerol and triacylglycerol biosynthesis
Zm00001d000029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PHOSLIPSYN2-PWY | PWY-5269 | PWY4FS-7 | PWY4FS-8,superpathway of phospholipid biosynthesis II (plants) | cardiolipin biosynthesis II | phosphatidylglycerol biosynthesis I (plastidic) | phosphatidylglycerol biosynthesis II (non-plastidic)
Zm00001d000037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LIPAS-PWY | LIPASYN-PWY | PWY-6803,triacylglycerol degradation | phospholipases | phosphatidylcholine acyl editing
Zm00001d000053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PWY-6351 | PWY-6352,"D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis | 3-phosphoinositide biosynthesis"
Zm00001d000061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LIPAS-PWY,triacylglycerol degradation
Zm00001d000116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,zma00561,NA
Zm00001d000203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LIPASYN-PWY | PWY-6803 | PWY-7416,"phospholipases | phosphatidylcholine acyl editing | phospholipid remodeling (phosphatidylcholine, yeast)"
Zm00001d000344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PWY-6348,phosphate acquisition
